round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.08062506010886487,0.8340427728355598,1000
1,0.8535533905932737,0.079017425212702,0.8272924845329303,1000
2,0.5,0.07234394756803988,0.8313475091779614,1000
3,0.14644660940672627,0.07656027826779327,0.8278293457109577,1000
4,0.0,0.0544184146466644,0.8283755707943398,1000
