round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.0813612952600235,0.8343635643849376,1000
1,0.8535533905932737,0.10659115487213103,0.8281306374463507,1000
2,0.5,0.12501108995601953,0.8270583430288381,1000
3,0.14644660940672627,0.11996682281742761,0.8286897857686131,1000
4,0.0,0.1033579211819274,0.8313378358869018,1000
