round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.08712520558211279,0.834150647670999,1000
1,0.8535533905932737,0.06715308462141485,0.8285302391801614,1000
2,0.5,0.06484861104929324,0.8290296429751057,1000
3,0.14644660940672627,0.0898629604664031,0.8284768465737736,1000
4,0.0,0.06052666720152162,0.8291154837012938,1000
