round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.067595534129685,0.8342761787498643,1000
1,0.8535533905932737,0.1160916713418029,0.827418646408674,1000
2,0.5,0.07204427002632073,0.8306544705523947,1000
3,0.14644660940672627,0.11794871727031166,0.8286916534905334,1000
4,0.0,0.08355280378952665,0.8290817443742138,1000
