round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.09402780486703845,0.8341413302053814,1000
1,0.8535533905932737,0.06119725079179939,0.8283780892776388,1000
2,0.5,0.06143375965371633,0.8288556887166012,1000
3,0.14644660940672627,0.07989606280708346,0.8285331807169733,1000
4,0.0,0.059835914205712284,0.8295482666960065,1000
