round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.067595534129685,0.8342761787498643,1000
1,0.9999646674370866,0.06372923678391966,0.8339262403201945,1000
2,0.999687597625742,0.1023207784021053,0.8283614576327201,1000
3,0.9992232797423525,0.08267382740943552,0.8294917400735008,1000
4,0.999999999,0.08998320602458493,0.8286856454792799,1000
