round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.08019776502135953,0.8342773326921091,1000
1,0.8535533905932737,0.08155882738530393,0.827531506320763,1000
2,0.5,0.060486866014753504,0.83039125801654,1000
3,0.14644660940672627,0.08923682850137764,0.8282098152753703,1000
4,0.0,0.04983355330414016,0.829643323161807,1000
