round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.07256139454341409,0.8340643566711384,1000
1,0.8535533905932737,0.07825460287479828,0.8285546636633454,1000
2,0.5,0.06639260445356149,0.829119339800709,1000
3,0.14644660940672627,0.10715615993484782,0.8281669650748816,1000
4,0.0,0.06616737946972591,0.8297542818033417,1000
