round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.08902396276800639,0.8338906100127979,1000
1,0.8535533905932737,0.060546807274793536,0.828374267318821,1000
2,0.5,0.061371643866203675,0.828018167162919,1000
3,0.14644660940672627,0.0743039783370502,0.8280123242945142,1000
4,0.0,0.06043726225013641,0.8308054871635839,1000
