round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.09086259415439239,0.83387807050238,1000
1,0.8535533905932737,0.09355242703333615,0.8275557650997297,1000
2,0.5,0.08518361923354784,0.8280214497888814,1000
3,0.14644660940672627,0.08327011443043522,0.8289192736095983,1000
4,0.0,0.06938058862260298,0.8312650409461855,1000
