round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.07182811645347063,0.8338322974340643,1000
1,0.9999646674370866,0.06536280564356836,0.8329674626733148,1000
2,0.999687597625742,0.06292014921995591,0.8290559438937841,1000
3,0.9992232797423525,0.05740438936757515,0.8300675329258271,1000
4,0.999999999,0.06430236685514544,0.828556547941531,1000
