round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.06940248197356587,0.8340944230713898,1000
1,0.9999646674370866,0.099030685012641,0.8348770290653768,1000
2,0.999687597625742,0.07201838339169672,0.8284975525874912,1000
3,0.9992232797423525,0.0659816539214491,0.8299646443285905,1000
4,0.999999999,0.0752061628989009,0.8284186984849016,1000
