round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.10035133020812484,0.833947775535398,1000
1,0.8535533905932737,0.07194597178735988,0.8285840627816805,1000
2,0.5,0.08140591242385933,0.8285188404617561,1000
3,0.14644660940672627,0.09091676973391029,0.8279211247961035,1000
4,0.0,0.06446154432386524,0.8299427222216706,1000
