round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.08280825707435335,0.8340365919660238,1000
1,0.8535533905932737,0.0753612886584299,0.8281490464632855,1000
2,0.5,0.06271661740687967,0.8298082013809706,1000
3,0.14644660940672627,0.08643149098711024,0.8283980447500805,1000
4,0.0,0.062222516364993874,0.829371987955618,1000
