round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.07182811645347063,0.8338322974340643,1000
1,0.8535533905932737,0.06666597286773304,0.8282299955862824,1000
2,0.5,0.06265847097135473,0.829108525808628,1000
3,0.14644660940672627,0.08889386778437813,0.8284775201526263,1000
4,0.0,0.051890993768215626,0.8297784834844294,1000
