round_index,n_cap,w2,selection_ratio,n_endpoints
0,1.0,0.12800791766809355,0.8348770290653768,1000
1,0.8535533905932737,0.08245328728797982,0.8279727302173181,1000
2,0.5,0.08657001109801438,0.8273481400047215,1000
3,0.14644660940672627,0.08162995942778054,0.8286833305196877,1000
4,0.0,0.08965163653508716,0.8314599299041865,1000
